shot_id,shot_made_flag
1605,0.3262077
1611,0.41255605
1614,0.35125425
1620,0.42933875
1626,0.27958944
1630,0.42693427
1632,0.37005806
1634,0.32035923
1643,0.34776655
1651,0.42223343
1655,0.3540804
1658,0.2704195
1659,0.3599895
1665,0.39030078
1675,0.3463265
1680,0.81267875
1690,0.40362313
1696,0.24568334
1714,0.27132455
1721,0.3726481
1726,0.40239504
1728,0.3686856
1734,0.3856957
1735,0.33338442
1740,0.3435792
1744,0.8158544
1747,0.38095987
1752,0.32274592
1763,0.68422294
1765,0.68422294
1769,0.3748088
1785,0.6661899
1787,0.3558074
1788,0.39535815
1793,0.3507476
1800,0.43185797
1825,0.3917698
1826,0.6790941
1834,0.34005976
1843,0.38182962
1844,0.41893077
1848,0.3522526
1849,0.39535815
1860,0.39513528
1863,0.39513528
1875,0.6586933
1883,0.38472193
1890,0.38363487
1892,0.3810657
1893,0.38515273
1897,0.35964388
1905,0.41308418
1908,0.6904085
1931,0.27196226
1940,0.75513774
1943,0.37433696
1947,0.19683257
1965,0.70038676
1967,0.4372293
1968,0.4406743
1972,0.68595636
1982,0.34561118
1985,0.31037205
2005,0.81239045
2010,0.8068125
2021,0.35629717
2024,0.7358168
2036,0.37584683
2043,0.67236465
2047,0.5583844
2049,0.39082113
2055,0.29471353
2065,0.41082653
2066,0.33488297
2070,0.29108205
2077,0.87154317
2085,0.694995
2095,0.57790214
2097,0.63463926
2108,0.3785026
2112,0.6535278
2113,0.66198033
2122,0.18147433
2139,0.43955618
2144,0.6105556
2146,0.29347306
2148,0.18196622
2149,0.7535831
2157,0.36679816
2159,0.36118984
2168,0.37654296
2176,0.3149059
2178,0.5635408
2181,0.26764435
2187,0.77969855
2188,0.30099958
2190,0.32441697
2194,0.38986093
2197,0.29057634
2214,0.31177014
2217,0.17252551
2222,0.40629053
2223,0.32980448
2226,0.3262036
2230,0.7535831
2240,0.3463544
2247,0.38990095
2250,0.3272356
2259,0.578604
2262,0.37526345
2266,0.40497154
2305,0.32052517
2310,0.32488725
2313,0.38986093
2319,0.80467176
2320,0.67508394
2345,0.3037301
2350,0.63463926
2356,0.42740092
2360,0.62903166
2370,0.4364562
2386,0.3538232
2398,0.31681946
2414,0.7431553
2435,0.74055177
2439,0.2735445
2446,0.7416875
2458,0.33020106
2465,0.31029698
2466,0.39990312
2470,0.3362523
2495,0.7248371
2501,0.31629488
2507,0.30695796
2533,0.18138288
2537,0.413538
2538,0.31738088
2541,0.3025253
2542,0.74055177
2544,0.82384425
2554,0.26076013
2555,0.25185713
2565,0.41114467
2575,0.7035512
2586,0.4112433
2588,0.4186211
2594,0.67104053
2617,0.36210123
2618,0.2949287
2623,0.96443504
2631,0.40598938
2640,0.27406487
2642,0.7248371
2647,0.4009444
2663,0.44402748
2664,0.34620735
2676,0.40593156
2680,0.9473066
2681,0.38291144
2691,0.30136633
2693,0.40040907
2695,0.386904
2704,0.24806008
2708,0.3179093
2709,0.9466338
2717,0.74961185
2722,0.40973464
2728,0.38686228
2732,0.74849916
2743,0.32246885
2752,0.3198249
2757,0.7502618
2761,0.386904
2769,0.2528882
2771,0.38766554
2774,0.35776985
2776,0.3335553
2781,0.28786173
2793,0.3310524
2799,0.4179779
2803,0.27143842
2811,0.32873103
2818,0.30042753
2824,0.49277192
2828,0.7502618
2829,0.3861649
2830,0.4057283
2842,0.7322844
2847,0.66057324
2848,0.30417356
2868,0.34811333
2870,0.26094857
2885,0.19358233
2886,0.36971557
2889,0.5523562
2903,0.39973307
2904,0.74849916
2918,0.77181166
2919,0.30400735
2922,0.39369717
2923,0.334967
2931,0.28374308
2945,0.36404815
2955,0.37194684
2957,0.6514237
2960,0.71899074
2963,0.27756506
2966,0.7973905
2972,0.6562056
2974,0.32040167
2982,0.26120216
2984,0.7123882
3016,0.3751423
3021,0.32609105
3023,0.8016008
3025,0.40762886
3029,0.24740188
3034,0.7176322
3038,0.31058207
3040,0.41412994
3051,0.7050779
3062,0.32014543
3069,0.34294003
3071,0.25886628
3076,0.92392397
3079,0.30829233
3081,0.27128068
3082,0.4049722
3084,0.8318239
3098,0.35049754
3104,0.41036108
3105,0.4078073
3114,0.7035087
3118,0.38259017
3122,0.28083667
3132,0.24585292
3138,0.40375566
3141,0.34530202
3156,0.62565225
3162,0.73479474
3167,0.34385782
3170,0.37321404
3171,0.2413586
3172,0.34479508
3176,0.9588643
3180,0.41659126
3189,0.30436248
3198,0.3263602
3206,0.39600593
3215,0.31818455
3222,0.68325126
3228,0.34012568
3229,0.3208343
3232,0.36007994
3233,0.24586163
3238,0.32842073
3256,0.4340609
3264,0.51253897
3273,0.4127039
3275,0.61658806
3285,0.50786275
3289,0.25358075
3294,0.3540952
3306,0.37068436
3311,0.7322789
3318,0.34168023
3322,0.5158451
3324,0.3498836
3334,0.5466979
3341,0.41064358
3345,0.2779884
3346,0.9330301
3352,0.28125733
3368,0.33754697
3371,0.18030591
3372,0.43516687
3375,0.42454162
3384,0.31357452
3387,0.29588488
3393,0.36579138
3406,0.40886688
3411,0.66569626
3412,0.64419824
3414,0.59730434
3417,0.6574962
3420,0.7322789
3423,0.73479474
3436,0.27886602
3438,0.77611107
3442,0.23240952
3443,0.3256802
3451,0.211551
3461,0.37765378
3489,0.22515826
3491,0.5319593
3510,0.6880886
3515,0.5488624
3527,0.36683115
3530,0.34844995
3540,0.32492188
3582,0.22480443
3604,0.3375421
3605,0.2765639
3609,0.28333876
3624,0.22580795
3628,0.732946
3630,0.2563519
3641,0.27454126
3642,0.26257294
3648,0.31293058
3650,0.95562565
3652,0.935511
3660,0.36811328
3664,0.2705198
3670,0.29853755
3672,0.37210128
3680,0.35262278
3682,0.9580713
3685,0.6825709
3686,0.29419586
3689,0.4071441
3705,0.39323708
3712,0.30345598
3713,0.41537443
3719,0.27027014
3721,0.31073117
3723,0.735578
3724,0.2345414
3727,0.2693753
3733,0.5504598
3734,0.3806158
3742,0.39444247
3770,0.21622612
3777,0.33681405
3778,0.35505155
3780,0.3626323
3783,0.34488
3784,0.36913306
3788,0.32942164
3790,0.3291379
3794,0.37948236
3795,0.37211025
3796,0.4728726
3801,0.6579599
3806,0.39644456
3813,0.41354164
3814,0.38052893
3818,0.6435819
3824,0.42666787
3836,0.38839954
3853,0.43409157
3855,0.322507
3858,0.3845014
3861,0.7565301
3866,0.32283318
3870,0.38991016
3874,0.94399315
3876,0.2577371
3878,0.26577038
3890,0.39476517
3900,0.8834658
3904,0.3822232
3906,0.36231363
3907,0.33976078
3908,0.3593532
3912,0.3845014
3918,0.9449194
3923,0.946657
3924,0.37954754
3925,0.22119933
3927,0.644085
3955,0.9481418
3964,0.30887014
3969,0.30887014
3974,0.7565301
3976,0.37263265
3984,0.2845904
3991,0.3994114
3993,0.95445853
4009,0.33876553
4011,0.414725
4020,0.38779938
4033,0.34492326
4041,0.40761408
4045,0.81985605
4052,0.37263265
4055,0.35024223
4056,0.35882562
4057,0.33784208
4067,0.94399315
4069,0.40298885
4077,0.34392163
4094,0.36317068
4095,0.35527655
4100,0.43860644
4119,0.3289955
4130,0.5945564
4131,0.4185546
4132,0.7138287
4134,0.46920598
4137,0.8293967
4138,0.39976588
4143,0.2875023
4145,0.41266114
4148,0.3153991
4163,0.18831393
4166,0.3646818
4169,0.766794
4170,0.42058963
4174,0.40271813
4180,0.34227663
4199,0.9639594
4201,0.33574513
4203,0.39394566
4210,0.058390394
4211,0.3611278
4213,0.9600171
4225,0.39870286
4235,0.30404207
4242,0.32377145
4245,0.34459352
4250,0.40157363
4252,0.35033712
4254,0.40271813
4263,0.3548979
4264,0.3548979
4268,0.30669025
4270,0.39838144
4282,0.76600426
4283,0.3545957
4291,0.39889076
4304,0.39137653
4306,0.2828168
4309,0.30335644
4310,0.31181473
4313,0.25463206
4314,0.31047693
4315,0.29942945
4321,0.38732085
4324,0.32644948
4325,0.3549331
4328,0.3459238
4329,0.3019666
4332,0.3523873
4337,0.33128133
4342,0.4141842
4344,0.40777853
4352,0.44432572
4355,0.3922444
4366,0.33673435
4371,0.36059427
4372,0.37202248
4376,0.32042795
4384,0.32366738
4387,0.32076538
4389,0.42592463
4390,0.39361015
4406,0.3636918
4407,0.86204535
4409,0.9655805
4410,0.76600426
4424,0.39995527
4434,0.31178328
4452,0.2501108
4460,0.40508035
4470,0.67223966
4480,0.3539188
4496,0.9587167
4503,0.2848188
4512,0.38970688
4518,0.67948425
4519,0.3706275
4522,0.28602052
4525,0.3509806
4537,0.5166254
4546,0.26811323
4547,0.94529146
4553,0.38104054
4556,0.3781449
4558,0.75330454
4563,0.17698273
4568,0.3027537
4574,0.76766986
4578,0.23281956
4587,0.37000787
4592,0.5245017
4610,0.3925088
4615,0.29298404
4619,0.3442638
4620,0.5101621
4625,0.75938267
4635,0.3428789
4636,0.4301402
4641,0.3736123
4650,0.37230107
4653,0.8515634
4665,0.342668
4668,0.92548007
4669,0.34176147
4670,0.30908644
4674,0.27377644
4675,0.37920716
4676,0.2578638
4679,0.252007
4680,0.9116622
4686,0.2830952
4699,0.3884362
4713,0.67333144
4718,0.37089783
4721,0.30449387
4722,0.34278482
4724,0.32081363
4730,0.9328947
4731,0.28490657
4735,0.3882149
4743,0.33640936
4745,0.25136998
4746,0.7017005
4747,0.34444827
4748,0.35158783
4769,0.37990192
4771,0.38054115
4774,0.30321538
4784,0.38667446
4797,0.4055603
4801,0.61045074
4804,0.24306385
4820,0.30202043
4833,0.33566564
4834,0.3475259
4851,0.29802412
4859,0.34924784
4860,0.9561129
4863,0.39444295
4873,0.43369398
4881,0.2465109
4892,0.33952993
4908,0.37114003
4911,0.2866036
4915,0.26994678
4922,0.32287803
4929,0.37114003
4936,0.30883655
4939,0.41923982
4951,0.28722134
4956,0.2694465
4961,0.35853928
4964,0.279577
4981,0.36991176
4991,0.9440282
4992,0.3142092
4997,0.37494156
5004,0.28686196
5010,0.31108153
5012,0.3966114
5015,0.17456292
5020,0.4035308
5030,0.33814675
5051,0.9561096
5052,0.3555321
5057,0.6652503
5058,0.35603765
5060,0.39888412
5061,0.36373344
5064,0.3555321
5078,0.34145418
5080,0.31021014
5088,0.41499993
5089,0.66344285
5090,0.3442792
5103,0.8806856
5108,0.38936526
5114,0.3437939
5115,0.38144067
5124,0.66527885
5137,0.35603765
5139,0.28931287
5144,0.31253183
5149,0.8150561
5157,0.34219334
5163,0.27935207
5174,0.33728015
5176,0.3555321
5179,0.24595234
5186,0.35603765
5203,0.7270515
5204,0.755679
5206,0.21236053
5207,0.5866887
5220,0.39423522
5221,0.7583071
5224,0.33747762
5227,0.2717245
5229,0.21790557
5232,0.8563499
5240,0.8112412
5242,0.56652284
5243,0.33949995
5245,0.69970757
5248,0.35474226
5249,0.25489163
5254,0.30412304
5269,0.35012597
5272,0.38162175
5276,0.35439238
5286,0.7556704
5290,0.27685216
5308,0.32840648
5316,0.37924328
5318,0.34599212
5319,0.3229143
5320,0.527539
5322,0.24061894
5324,0.29367498
5331,0.6823046
5336,0.9566023
5344,0.34176522
5354,0.37320116
5356,0.045231353
5358,0.26786363
5361,0.38533843
5365,0.80384547
5370,0.57105345
5376,0.3509332
5383,0.37111756
5384,0.3374294
5385,0.35469195
5393,0.7561658
5397,0.27762747
5398,0.38647428
5402,0.33770913
5407,0.767745
5409,0.38890588
5425,0.3452121
5428,0.80384547
5430,0.35855925
5442,0.35253954
5447,0.34176522
5470,0.38821745
5485,0.3203375
5493,0.3196713
5502,0.7274137
5504,0.4143747
5517,0.261728
5522,0.3810535
5527,0.7589464
5528,0.30714357
5536,0.59391254
5545,0.257502
5576,0.34856567
5577,0.30703756
5592,0.28580713
5594,0.28457227
5595,0.34502384
5596,0.38601935
5599,0.42429984
5606,0.3795378
5617,0.3431607
5625,0.667219
5626,0.2791359
5627,0.7229863
5642,0.72857577
5659,0.95923877
5664,0.7229863
5666,0.67088014
5671,0.33776575
5674,0.36503556
5677,0.61538976
5681,0.30846187
5683,0.03558146
5700,0.3615765
5713,0.41611132
5715,0.41611132
5718,0.37564203
5726,0.6563893
5738,0.38222364
5741,0.6085497
5743,0.7322038
5753,0.3615765
5761,0.35517207
5789,0.75299484
5797,0.3428981
5803,0.29501474
5810,0.39234543
5813,0.39013278
5817,0.32884356
5818,0.31720898
5822,0.25873733
5829,0.36834046
5846,0.3827224
5847,0.21833679
5854,0.28386828
5858,0.33730313
5863,0.34366173
5869,0.28697732
5870,0.32275903
5876,0.16303985
5881,0.2602638
5901,0.2812037
5922,0.56450045
5928,0.78360283
5933,0.392326
5934,0.7793966
5946,0.3967309
5951,0.27528998
5955,0.3670739
5956,0.8870528
5965,0.33295923
5972,0.34295014
5981,0.26488295
5997,0.39234543
6005,0.24186094
6009,0.24586214
6010,0.34521884
6015,0.35697034
6039,0.2663852
6047,0.7341898
6051,0.026000135
6056,0.37871817
6061,0.3405373
6064,0.24392278
6065,0.36940703
6070,0.36493674
6085,0.7505501
6086,0.16741912
6091,0.75573385
6097,0.2691931
6099,0.38089225
6104,0.7526921
6108,0.37986234
6109,0.37986234
6124,0.6141978
6142,0.7505501
6144,0.370892
6150,0.34575874
6154,0.38788804
6155,0.3328575
6156,0.95801795
6158,0.39562455
6159,0.95801795
6169,0.7312291
6170,0.03831693
6179,0.39408103
6184,0.6088849
6186,0.7982127
6204,0.14024864
6230,0.36018288
6231,0.38257462
6232,0.8779961
6235,0.3405236
6237,0.64431053
6239,0.37306055
6263,0.32766637
6265,0.2929284
6270,0.38136843
6271,0.25892684
6278,0.32766637
6279,0.65793765
6288,0.35346758
6294,0.34381884
6295,0.24904808
6302,0.6873317
6306,0.36435342
6322,0.83101344
6324,0.40491465
6327,0.2985756
6331,0.3594144
6334,0.33833775
6338,0.6515449
6339,0.63206655
6362,0.39343956
6372,0.3594144
6375,0.6385237
6393,0.22382401
6394,0.3594144
6405,0.95439446
6406,0.50819635
6416,0.62754554
6421,0.36018288
6422,0.26652154
6440,0.9459277
6457,0.7643357
6460,0.578508
6463,0.364466
6474,0.7643357
6476,0.3587362
6477,0.32402685
6482,0.7708946
6488,0.32180214
6489,0.26215833
6494,0.29908505
6499,0.65111744
6507,0.23256978
6524,0.36005193
6527,0.29236454
6531,0.31754178
6536,0.35005212
6538,0.12524584
6542,0.6870809
6565,0.3131146
6584,0.43143526
6588,0.40111676
6597,0.3508345
6603,0.7718408
6609,0.7697616
6613,0.7708852
6622,0.32150128
6630,0.39597476
6637,0.2735252
6639,0.7708852
6640,0.27568597
6646,0.44477022
6647,0.3506221
6648,0.9428166
6669,0.314818
6680,0.2921559
6681,0.29051888
6684,0.06217334
6693,0.41149274
6694,0.3808998
6704,0.32311916
6706,0.3506221
6710,0.37088287
6713,0.38036355
6718,0.23996659
6732,0.37080246
6737,0.3889827
6739,0.36829215
6742,0.37327284
6746,0.6093298
6753,0.31647173
6771,0.2696072
6784,0.31355307
6790,0.9425269
6795,0.3886789
6807,0.32117176
6808,0.35832638
6818,0.371504
6823,0.3697285
6830,0.40154725
6831,0.40154725
6832,0.3933178
6836,0.40622193
6846,0.3730174
6850,0.4069234
6854,0.38770935
6868,0.76460683
6876,0.5767985
6877,0.8180847
6881,0.19861564
6882,0.39106315
6884,0.40180722
6886,0.4091757
6901,0.3996224
6910,0.39375705
6913,0.36349973
6914,0.75753856
6918,0.7998228
6930,0.6959237
6941,0.31987658
6944,0.61188066
6945,0.34850633
6947,0.41630262
6949,0.762811
6952,0.4201762
6963,0.50553
6964,0.69542325
6972,0.78272426
6979,0.44661477
6981,0.3778772
6988,0.78272426
6990,0.37601367
6998,0.3517786
7004,0.40036935
7016,0.6213283
7027,0.3926953
7042,0.32465565
7056,0.29002985
7061,0.29541224
7069,0.6946059
7071,0.37704647
7088,0.6604786
7099,0.4080431
7108,0.37603757
7121,0.8623081
7125,0.7854667
7136,0.6076271
7149,0.6777783
7150,0.5947109
7151,0.2813957
7167,0.37701312
7177,0.7659499
7178,0.24084969
7183,0.68323666
7186,0.40352002
7190,0.27508497
7201,0.42952135
7202,0.3819512
7207,0.40705848
7213,0.37505978
7224,0.7621321
7225,0.2943514
7233,0.3814422
7239,0.35629234
7246,0.2651378
7248,0.3661005
7261,0.4004651
7264,0.33456397
7266,0.268394
7274,0.34106132
7279,0.30468872
7293,0.35857654
7315,0.30710328
7322,0.3716943
7326,0.847387
7341,0.35770544
7363,0.40093872
7365,0.6135019
7371,0.34262168
7377,0.4280987
7393,0.7651804
7405,0.307052
7410,0.39115068
7434,0.6622235
7438,0.39309633
7447,0.76257414
7450,0.7480152
7452,0.39132202
7453,0.2657477
7455,0.34400064
7456,0.36681932
7457,0.8993425
7466,0.39115068
7470,0.74211407
7474,0.40450326
7487,0.63270783
7488,0.32517877
7492,0.67321455
7496,0.3897592
7501,0.7403346
7505,0.51449096
7512,0.3130243
7526,0.5764047
7536,0.62946355
7538,0.67645794
7539,0.485825
7544,0.775212
7554,0.546374
7564,0.27836108
7566,0.6184398
7580,0.46925265
7581,0.7124784
7584,0.3737112
7587,0.35443592
7589,0.43056762
7590,0.41485095
7594,0.5532406
7597,0.3598872
7602,0.805085
7603,0.29970202
7605,0.58561337
7609,0.38741943
7613,0.36554906
7619,0.25185728
7625,0.2842924
7626,0.37203646
7636,0.3714978
7639,0.7761878
7641,0.3488011
7643,0.85168177
7644,0.33883125
7657,0.41341186
7661,0.7981939
7666,0.29880202
7673,0.3486466
7683,0.37203646
7685,0.39996642
7699,0.35211614
7704,0.73354715
7705,0.5974223
7708,0.654104
7728,0.2711014
7733,0.37820458
7741,0.34465304
7743,0.37086695
7745,0.31076816
7754,0.71082264
7756,0.33152136
7757,0.40594274
7770,0.5881658
7773,0.95227224
7774,0.41248336
7776,0.6633636
7777,0.37146974
7778,0.3408061
7781,0.33580053
7784,0.37370878
7789,0.8249646
7794,0.5046934
7799,0.40471685
7801,0.73066837
7818,0.27197963
7823,0.3751048
7828,0.40744868
7832,0.40091264
7839,0.37549347
7851,0.7602896
7856,0.41575825
7868,0.3714978
7869,0.29250193
7872,0.29834813
7874,0.28803614
7878,0.36883548
7888,0.40751466
7913,0.34363595
7923,0.4333435
7925,0.36296326
7926,0.6644633
7938,0.3156577
7942,0.7715107
7945,0.3712446
7954,0.5796639
7963,0.32642075
7969,0.41955015
7970,0.36296326
7977,0.3624302
7981,0.3330833
7990,0.2917094
8020,0.6506864
8023,0.41424268
8025,0.48723269
8034,0.36296326
8039,0.41791812
8046,0.36721358
8051,0.34796685
8055,0.3907181
8060,0.38417104
8063,0.31302214
8073,0.9591283
8074,0.41410527
8076,0.70514965
8080,0.42763624
8088,0.34312677
8102,0.42931592
8103,0.36310533
8104,0.36310533
8105,0.3541332
8109,0.2680816
8115,0.3624302
8121,0.596752
8126,0.3678342
8135,0.78418154
8153,0.6510931
8156,0.305955
8160,0.63734126
8161,0.41606915
8162,0.3855552
8171,0.37884578
8181,0.35638013
8183,0.36893708
8185,0.2393678
8191,0.9591283
8203,0.2831856
8204,0.68261033
8207,0.67122674
8208,0.40054005
8209,0.68778646
8210,0.31566146
8225,0.35249174
8226,0.3362327
8231,0.56381524
8233,0.25709188
8244,0.8027913
8250,0.33855304
8261,0.36310533
8265,0.34699306
8278,0.4038408
8279,0.34447026
8280,0.28367153
8296,0.7687279
8299,0.3956309
8300,0.40426618
8301,0.336398
8305,0.4113743
8327,0.38733378
8334,0.3979686
8349,0.36297354
8355,0.3207418
8361,0.34423015
8362,0.38012958
8364,0.38880977
8365,0.37389296
8375,0.3793222
8378,0.71239185
8380,0.33556783
8381,0.44019058
8387,0.4119538
8399,0.75038445
8402,0.9488556
8409,0.4442582
8433,0.6756453
8436,0.43404326
8442,0.37609085
8448,0.3995755
8464,0.39387634
8469,0.5283152
8474,0.6563598
8478,0.42330927
8482,0.3806768
8490,0.20421124
8510,0.35911945
8511,0.3593121
8527,0.3728061
8532,0.31440765
8533,0.3679176
8538,0.33522186
8541,0.38505024
8545,0.34968635
8553,0.30119056
8554,0.38918748
8555,0.3933375
8569,0.36771885
8586,0.8200601
8593,0.39553463
8600,0.94434464
8606,0.8268549
8607,0.33146814
8611,0.31613296
8613,0.70657605
8618,0.84935457
8630,0.29861853
8637,0.3572015
8650,0.4070318
8652,0.17909983
8661,0.32927796
8669,0.36624438
8673,0.39566785
8674,0.37957197
8678,0.782017
8682,0.37204733
8688,0.33350116
8689,0.7211766
8695,0.33788663
8698,0.32973796
8703,0.32613498
8709,0.38183218
8716,0.41424644
8723,0.38815376
8737,0.55672264
8753,0.40302765
8773,0.43578905
8774,0.39835832
8778,0.73186904
8786,0.61603016
8794,0.36175105
8795,0.6909328
8800,0.30902284
8804,0.39282057
8808,0.34805503
8809,0.28038263
8817,0.4236049
8818,0.32444263
8825,0.34711784
8830,0.33857208
8833,0.43791285
8834,0.38993052
8836,0.40777448
8837,0.43362242
8844,0.2923648
8851,0.36072853
8861,0.9117421
8864,0.3277923
8865,0.3956743
8869,0.27403137
8873,0.7715361
8880,0.82170266
8884,0.26481903
8888,0.3032307
8889,0.2730946
8891,0.7715361
8893,0.28240713
8897,0.41856584
8905,0.38292736
8910,0.76947796
8918,0.36175105
8939,0.36100715
8940,0.31216645
8941,0.33531702
8944,0.33078146
8949,0.299425
8950,0.38380226
8958,0.816884
8967,0.79701185
8975,0.6073001
8979,0.32150543
8980,0.3750533
8991,0.28898734
8995,0.3011182
8996,0.36344895
8998,0.7660197
9000,0.35320574
9001,0.70539975
9002,0.40596563
9024,0.4166649
9026,0.33801773
9027,0.28706884
9034,0.37844974
9038,0.3451659
9050,0.36185992
9052,0.8102782
9054,0.40377694
9078,0.8583389
9097,0.23468098
9109,0.3273104
9112,0.69648933
9115,0.39478806
9125,0.40770584
9132,0.2779462
9136,0.26762894
9139,0.34953678
9140,0.34656784
9142,0.62169963
9143,0.27274382
9147,0.5350715
9159,0.29513553
9165,0.6787092
9172,0.4100402
9177,0.39124578
9179,0.36335015
9185,0.39777407
9196,0.9110158
9201,0.413768
9209,0.36746633
9210,0.6484318
9212,0.20451346
9214,0.39271685
9240,0.95373017
9241,0.3323468
9244,0.39353395
9249,0.31237572
9250,0.64599985
9255,0.40289107
9258,0.5564399
9263,0.33331916
9266,0.62074566
9269,0.3009853
9272,0.3798984
9276,0.77738065
9290,0.3695321
9299,0.37885454
9303,0.24690153
9310,0.15442322
9311,0.35935768
9314,0.3273877
9315,0.8446395
9325,0.33111855
9328,0.54578286
9329,0.4271101
9332,0.96395564
9337,0.4862703
9353,0.83920527
9355,0.31236306
9356,0.40722963
9362,0.7418981
9364,0.3488777
9366,0.3488777
9387,0.9414383
9388,0.9578266
9396,0.41916692
9400,0.30483383
9406,0.38423356
9411,0.36287358
9416,0.682465
9417,0.80518824
9423,0.7981918
9425,0.4248793
9426,0.41114223
9427,0.3254129
9429,0.7981918
9430,0.73001945
9434,0.3088828
9442,0.40726143
9458,0.27286008
9476,0.3747571
9481,0.36390704
9483,0.43605483
9484,0.4212751
9487,0.7826551
9488,0.35934094
9490,0.36921412
9502,0.93847346
9505,0.3813439
9509,0.34452876
9515,0.4277614
9516,0.44409406
9532,0.35341465
9539,0.76761514
9542,0.3243007
9549,0.3956177
9550,0.5874828
9553,0.29976124
9554,0.25962517
9561,0.32030165
9566,0.36849806
9571,0.37940177
9577,0.39438343
9584,0.38307092
9592,0.3743876
9596,0.75658053
9602,0.3518457
9603,0.35007587
9604,0.7081547
9608,0.7081547
9609,0.42297298
9613,0.41489244
9623,0.37925023
9630,0.95845294
9633,0.40580422
9648,0.37157673
9665,0.39815944
9668,0.3745076
9678,0.34210363
9679,0.31244254
9693,0.77492565
9718,0.79762554
9720,0.7896379
9744,0.3192664
